term,label,definition,exact_synonym
http://purl.obolibrary.org/obo/EMAP_5065,,,
http://purl.obolibrary.org/obo/EMAP_5241,,,
http://purl.obolibrary.org/obo/EMAP_34073,,,
http://purl.obolibrary.org/obo/EMAP_34161,,,
http://purl.obolibrary.org/obo/EMAP_33119,,,
http://purl.obolibrary.org/obo/EMAP_33207,,,
http://purl.obolibrary.org/obo/EMAP_6070,,,
http://purl.obolibrary.org/obo/EMAP_15149,,,
http://purl.obolibrary.org/obo/EMAP_7749,,,
http://purl.obolibrary.org/obo/EMAP_7837,,,
http://purl.obolibrary.org/obo/EMAP_7925,,,
http://purl.obolibrary.org/obo/EMAP_5028,,,
http://purl.obolibrary.org/obo/EMAP_5116,,,
http://purl.obolibrary.org/obo/EMAP_64,,,
http://purl.obolibrary.org/obo/EMAP_5204,,,
http://purl.obolibrary.org/obo/EMAP_34036,,,
http://purl.obolibrary.org/obo/EMAP_34124,,,
http://purl.obolibrary.org/obo/EMAP_34212,,,
http://purl.obolibrary.org/obo/EMAP_8578,,,
http://purl.obolibrary.org/obo/EMAP_34300,,,
http://purl.obolibrary.org/obo/EMAP_8666,,,
http://purl.obolibrary.org/obo/EMAP_8754,,,
http://purl.obolibrary.org/obo/EMAP_8842,,,
http://purl.obolibrary.org/obo/EMAP_8930,,,
http://purl.obolibrary.org/obo/EMAP_10781,,,
http://purl.obolibrary.org/obo/EMAP_6033,,,
http://purl.obolibrary.org/obo/EMAP_6121,,,
http://purl.obolibrary.org/obo/EMAP_9495,,,
http://purl.obolibrary.org/obo/EMAP_27,,,
http://purl.obolibrary.org/obo/EMAP_9671,,,
http://purl.obolibrary.org/obo/EMAP_8629,,,
http://purl.obolibrary.org/obo/EMAP_8717,,,
http://purl.obolibrary.org/obo/EMAP_10568,,,
http://purl.obolibrary.org/obo/EMAP_8805,,,
http://purl.obolibrary.org/obo/EMAP_10656,,,
http://purl.obolibrary.org/obo/EMAP_10744,,,
http://purl.obolibrary.org/obo/EMAP_35004,,,
http://purl.obolibrary.org/obo/EMAP_25789,,,
http://purl.obolibrary.org/obo/EMAP_10479,,,
http://purl.obolibrary.org/obo/EMAP_9458,,,
http://purl.obolibrary.org/obo/EMAP_25965,,,
http://purl.obolibrary.org/obo/EMAP_9546,,,
http://purl.obolibrary.org/obo/EMAP_11397,,,
http://purl.obolibrary.org/obo/EMAP_9634,,,
http://purl.obolibrary.org/obo/EMAP_11485,,,
http://purl.obolibrary.org/obo/EMAP_3997,,,
http://purl.obolibrary.org/obo/EMAP_9722,,,
http://purl.obolibrary.org/obo/EMAP_11573,,,
http://purl.obolibrary.org/obo/EMAP_26971,,,
http://purl.obolibrary.org/obo/EMAP_11661,,,
http://purl.obolibrary.org/obo/EMAP_1188,,,
http://purl.obolibrary.org/obo/EMAP_1276,,,
http://purl.obolibrary.org/obo/EMAP_7001,,,
http://purl.obolibrary.org/obo/EMAP_1364,,,
http://purl.obolibrary.org/obo/EMAP_1452,,,
http://purl.obolibrary.org/obo/EMAP_1540,,,
http://purl.obolibrary.org/obo/EMAP_10619,,,
http://purl.obolibrary.org/obo/EMAP_10707,,,
http://purl.obolibrary.org/obo/EMAP_2193,,,
http://purl.obolibrary.org/obo/EMAP_9509,,,
http://purl.obolibrary.org/obo/EMAP_2281,,,
http://purl.obolibrary.org/obo/EMAP_26758,,,
http://purl.obolibrary.org/obo/EMAP_11448,,,
http://purl.obolibrary.org/obo/EMAP_11536,,,
http://purl.obolibrary.org/obo/EMAP_11624,,,
http://purl.obolibrary.org/obo/EMAP_11712,,,
http://purl.obolibrary.org/obo/EMAP_32968,,,
http://purl.obolibrary.org/obo/EMAP_11800,,,
http://purl.obolibrary.org/obo/EMAP_1239,,,
http://purl.obolibrary.org/obo/EMAP_1327,,,
http://purl.obolibrary.org/obo/EMAP_14998,,,
http://purl.obolibrary.org/obo/EMAP_1415,,,
http://purl.obolibrary.org/obo/EMAP_1207,,,
http://purl.obolibrary.org/obo/EMAP_1503,,,
http://purl.obolibrary.org/obo/EMAP_12277,,,
http://purl.obolibrary.org/obo/EMAP_4789,,,
http://purl.obolibrary.org/obo/EMAP_30511,,,
http://purl.obolibrary.org/obo/EMAP_12365,,,
http://purl.obolibrary.org/obo/EMAP_4877,,,
http://purl.obolibrary.org/obo/EMAP_27763,,,
http://purl.obolibrary.org/obo/EMAP_12453,,,
http://purl.obolibrary.org/obo/EMAP_4965,,,
http://purl.obolibrary.org/obo/EMAP_27851,,,
http://purl.obolibrary.org/obo/EMAP_12541,,,
http://purl.obolibrary.org/obo/EMAP_33797,,,
http://purl.obolibrary.org/obo/EMAP_2068,,,
http://purl.obolibrary.org/obo/EMAP_33885,,,
http://purl.obolibrary.org/obo/EMAP_2156,,,
http://purl.obolibrary.org/obo/EMAP_33973,,,
http://purl.obolibrary.org/obo/EMAP_2244,,,
http://purl.obolibrary.org/obo/EMAP_2332,,,
http://purl.obolibrary.org/obo/EMAP_31076,,,
http://purl.obolibrary.org/obo/EMAP_2420,,,
http://purl.obolibrary.org/obo/EMAP_31164,,,
http://purl.obolibrary.org/obo/EMAP_13194,,,
http://purl.obolibrary.org/obo/EMAP_28592,,,
http://purl.obolibrary.org/obo/EMAP_13282,,,
http://purl.obolibrary.org/obo/EMAP_5794,,,
http://purl.obolibrary.org/obo/EMAP_186,,,
http://purl.obolibrary.org/obo/EMAP_28680,,,
http://purl.obolibrary.org/obo/EMAP_13370,,,
http://purl.obolibrary.org/obo/EMAP_5882,,,
http://purl.obolibrary.org/obo/EMAP_274,,,
http://purl.obolibrary.org/obo/EMAP_5970,,,
http://purl.obolibrary.org/obo/EMAP_362,,,
http://purl.obolibrary.org/obo/EMAP_450,,,
http://purl.obolibrary.org/obo/EMAP_3073,,,
http://purl.obolibrary.org/obo/EMAP_34890,,,
http://purl.obolibrary.org/obo/EMAP_3161,,,
http://purl.obolibrary.org/obo/EMAP_12328,,,
http://purl.obolibrary.org/obo/EMAP_27726,,,
http://purl.obolibrary.org/obo/EMAP_12416,,,
http://purl.obolibrary.org/obo/EMAP_4928,,,
http://purl.obolibrary.org/obo/EMAP_32081,,,
http://purl.obolibrary.org/obo/EMAP_12504,,,
http://purl.obolibrary.org/obo/EMAP_27902,,,
http://purl.obolibrary.org/obo/EMAP_33848,,,
http://purl.obolibrary.org/obo/EMAP_2119,,,
http://purl.obolibrary.org/obo/EMAP_33936,,,
http://purl.obolibrary.org/obo/EMAP_2207,,,
http://purl.obolibrary.org/obo/EMAP_15878,,,
http://purl.obolibrary.org/obo/EMAP_15966,,,
http://purl.obolibrary.org/obo/EMAP_31127,,,
http://purl.obolibrary.org/obo/EMAP_31215,,,
http://purl.obolibrary.org/obo/EMAP_28379,,,
